D,0,07/02/2019,13:42:01,2.910,26,432.406036
D,1,07/02/2019,13:43:01,2.899,26,248.320755
D,2,07/02/2019,13:44:01,2.893,26,343.889587
D,3,07/02/2019,13:45:02,2.886,26,203.191620
D,4,07/02/2019,13:45:04,2.882,26,208.052795
D,5,07/02/2019,13:46:01,3.038,24,181.509964
D,6,07/02/2019,13:47:01,3.049,24,246.191559
D,7,07/02/2019,13:48:01,3.061,25,689.784363
D,8,07/02/2019,13:49:01,3.068,25,725.759094
D,9,07/02/2019,13:50:01,3.072,24,733.441467
D,10,07/02/2019,13:51:01,3.076,24,729.736877
D,11,07/02/2019,13:52:01,3.080,24,726.236694
D,12,07/02/2019,13:53:01,3.084,24,777.967896
D,13,07/02/2019,13:54:01,3.095,24,743.811218
D,14,07/02/2019,13:55:01,3.087,24,731.343811
D,15,07/02/2019,13:56:01,3.091,23,793.709045
D,16,07/02/2019,13:57:01,3.091,23,819.298828
D,17,07/02/2019,13:58:01,3.091,23,726.562073
D,18,07/02/2019,13:59:01,3.095,23,742.750427
D,19,07/02/2019,14:00:01,3.095,23,836.033325
D,20,07/02/2019,14:01:01,3.095,23,779.123352
D,21,07/02/2019,14:02:01,3.099,23,764.775879
D,22,07/02/2019,14:03:01,3.099,23,724.292480
D,23,07/02/2019,14:04:01,3.095,23,678.696594
D,24,07/02/2019,14:05:01,3.099,23,638.502563
D,25,07/02/2019,14:06:01,3.099,23,620.138245
D,26,07/02/2019,14:07:01,3.099,23,646.233948
D,27,07/02/2019,14:08:01,3.099,23,559.014404
D,28,07/02/2019,14:09:01,3.099,23,646.837769
D,29,07/02/2019,14:10:01,3.099,22,651.593445
D,30,07/02/2019,14:11:01,3.099,23,645.347229
D,31,07/02/2019,14:12:01,3.099,23,639.192383
D,32,07/02/2019,14:13:01,3.099,23,639.689575
D,33,07/02/2019,14:14:01,3.103,22,279.662811
D,34,07/02/2019,14:15:01,3.099,24,151.322311
D,35,07/02/2019,14:16:01,3.103,24,59.116596
D,36,07/02/2019,14:17:01,3.103,24,398.623627
D,37,07/02/2019,14:18:01,3.105,25,95.854980
D,38,07/02/2019,14:19:01,3.107,25,111.084801
D,39,07/02/2019,14:20:01,3.107,25,110.612610
D,40,07/02/2019,14:21:01,3.107,24,63.085320
D,41,07/02/2019,14:22:01,3.107,23,112.435013
D,42,07/02/2019,14:23:01,3.103,23,79.240128
D,43,07/02/2019,14:24:01,3.107,22,104.003014
D,44,07/02/2019,14:25:01,3.103,22,110.766014
D,45,07/02/2019,14:26:01,3.103,22,106.460800
D,46,07/02/2019,14:27:01,3.103,22,104.445824
D,47,07/02/2019,14:28:01,3.103,22,105.069244
D,48,07/02/2019,14:29:01,3.099,22,105.686142
D,49,07/02/2019,14:30:01,3.099,20,103.938820
D,50,07/02/2019,14:31:01,3.099,21,103.733185
D,51,07/02/2019,14:32:01,3.099,20,103.056442
D,52,07/02/2019,14:33:01,3.099,21,102.342720
D,53,07/02/2019,14:34:01,3.099,21,101.014275
D,54,07/02/2019,14:35:01,3.099,20,100.741180
D,55,07/02/2019,14:36:01,3.099,20,101.957565
D,56,07/02/2019,14:37:01,3.099,20,102.480904
D,57,07/02/2019,14:38:01,3.099,20,101.025154
D,58,07/02/2019,14:39:01,3.095,20,98.276871
D,59,07/02/2019,14:40:01,3.095,20,102.526588
D,60,07/02/2019,14:41:01,3.095,20,99.021057
D,61,07/02/2019,14:42:01,3.095,20,88.207420
D,62,07/02/2019,14:43:01,3.091,20,50.590412
D,63,07/02/2019,14:44:01,3.095,20,57.052002
D,64,07/02/2019,14:45:01,3.091,20,105.704643
D,65,07/02/2019,14:46:01,3.093,20,106.289986
D,66,07/02/2019,14:47:01,3.095,20,107.702209
D,67,07/02/2019,14:48:01,3.095,20,109.077438
D,68,07/02/2019,14:49:01,3.093,20,106.409668
D,69,07/02/2019,14:50:01,3.093,20,107.582527
D,70,07/02/2019,14:51:01,3.091,20,103.908356
D,71,07/02/2019,14:52:01,3.091,20,105.726402
D,72,07/02/2019,14:53:01,3.091,20,106.410751
D,73,07/02/2019,14:54:01,3.091,20,109.720451
D,74,07/02/2019,14:55:01,3.091,20,108.164612
D,75,07/02/2019,14:56:01,3.091,19,93.846527
D,76,07/02/2019,14:57:01,3.091,20,106.987396
D,77,07/02/2019,14:58:01,3.091,21,108.967552
D,78,07/02/2019,14:59:01,3.091,20,59.100582
D,79,07/02/2019,15:00:01,3.091,19,112.562317
D,80,07/02/2019,15:01:01,3.089,21,113.649223
D,81,07/02/2019,15:02:01,3.091,20,116.447556
D,82,07/02/2019,15:03:01,3.091,20,112.207626
D,83,07/02/2019,15:04:01,3.091,20,112.804932
D,84,07/02/2019,15:05:01,3.091,21,112.750534
D,85,07/02/2019,15:06:01,3.091,21,110.399361
D,86,07/02/2019,15:07:01,3.091,20,108.448578
D,87,07/02/2019,15:08:01,3.091,20,107.499847
D,88,07/02/2019,15:09:01,3.091,21,106.274757
D,89,07/02/2019,15:10:01,3.091,20,106.462982
D,90,07/02/2019,15:11:01,3.091,20,105.830841
D,91,07/02/2019,15:12:01,3.091,20,105.934212
D,92,07/02/2019,15:13:01,3.087,20,106.194244
D,93,07/02/2019,15:14:01,3.091,20,104.761345
D,94,07/02/2019,15:15:01,3.087,20,99.796799
D,95,07/02/2019,15:16:01,3.087,21,100.283134
D,96,07/02/2019,15:17:01,3.087,20,100.159103
D,97,07/02/2019,15:18:01,3.087,20,44.847591
D,98,07/02/2019,15:19:01,3.084,20,47.055618
D,99,07/02/2019,15:20:01,3.087,20,54.476898
D,100,07/02/2019,15:21:01,3.084,20,102.705025
D,101,07/02/2019,15:22:01,3.084,20,80.575104
D,102,07/02/2019,15:23:01,3.086,20,96.740616
D,103,07/02/2019,15:24:01,3.087,20,621.434021
D,104,07/02/2019,15:25:01,3.087,20,655.082642
D,105,07/02/2019,15:26:01,3.087,20,411.607788
D,106,07/02/2019,15:27:01,3.084,21,355.356049
D,107,07/02/2019,15:28:01,3.084,20,394.059479
D,108,07/02/2019,15:29:01,3.087,21,372.193909
D,109,07/02/2019,15:30:01,3.087,21,361.062592
D,110,07/02/2019,15:31:01,3.086,21,629.584290
D,111,07/02/2019,15:32:01,3.084,22,448.975220
D,112,07/02/2019,15:33:01,3.084,22,436.239044
D,113,07/02/2019,15:34:01,3.084,22,216.386871
D,114,07/02/2019,15:35:01,3.087,21,700.467468
D,115,07/02/2019,15:36:01,3.086,22,483.662811
D,116,07/02/2019,15:37:01,3.087,22,478.926727
D,117,07/02/2019,15:38:01,3.087,22,482.336548
D,118,07/02/2019,15:39:01,3.087,22,488.822083
D,119,07/02/2019,15:40:01,3.087,22,490.107025
D,120,07/02/2019,15:41:01,3.087,22,489.310577
D,121,07/02/2019,15:42:01,3.087,21,489.011383
D,122,07/02/2019,15:43:01,3.084,21,488.811188
D,123,07/02/2019,15:44:01,3.086,21,488.440186
D,124,07/02/2019,15:45:01,3.084,21,487.931030
D,125,07/02/2019,15:46:01,3.084,21,487.567657
D,126,07/02/2019,15:47:01,3.084,21,488.026764
D,127,07/02/2019,15:48:01,3.080,20,486.954010
D,128,07/02/2019,15:49:01,3.082,20,544.195801
D,129,07/02/2019,15:50:01,3.080,19,22.334379
D,130,07/02/2019,15:51:01,3.080,19,22.493574
D,131,07/02/2019,15:52:01,3.080,20,605.176086
D,132,07/02/2019,15:53:01,3.080,21,585.468079
D,133,07/02/2019,15:54:01,3.080,20,507.875122
D,134,07/02/2019,15:55:01,3.080,21,577.547363
D,135,07/02/2019,15:56:01,3.080,21,585.580078
D,136,07/02/2019,15:57:01,3.080,20,474.074219
D,137,07/02/2019,15:58:01,3.080,21,397.850037
D,138,07/02/2019,15:59:01,3.078,21,761.678284
